date,z,c,d
2020-08-20,4123303,22,1
2020-08-20,4123402,64,2
2020-08-20,4123501,321,7
2020-08-20,4123600,28,0
2020-08-20,4123709,50,2
2020-08-20,4123808,24,2
2020-08-20,4123824,23,0
2020-08-20,4123857,11,0
2020-08-20,4123907,145,9
2020-08-20,4123956,9,1
2020-08-20,4124004,24,1
2020-08-20,4124020,115,4
2020-08-20,4124053,286,5
2020-08-20,4124103,268,7
2020-08-20,4124202,24,1
2020-08-20,4124301,14,0
2020-08-20,4124400,63,1
2020-08-20,4124509,128,1
2020-08-20,4124608,1,0
2020-08-20,4124707,21,1
2020-08-20,4124806,45,1
2020-08-20,4124905,40,1
2020-08-20,4125001,147,4
2020-08-20,4125100,13,0
2020-08-20,4125209,120,0
2020-08-20,4125308,25,0
2020-08-20,4125357,37,0
2020-08-20,4125407,53,4
2020-08-20,4125456,37,1
2020-08-20,4125506,2112,117
2020-08-20,4125555,21,0
2020-08-20,4125605,164,4
2020-08-20,4125704,362,4
2020-08-20,4125753,69,0
2020-08-20,4125803,107,6
2020-08-20,4125902,3,0
2020-08-20,4126009,93,4
2020-08-20,4126108,72,0
2020-08-20,4126207,35,3
2020-08-20,4126256,594,9
2020-08-20,4126272,11,0
2020-08-20,4126306,109,5
2020-08-20,4126355,104,0
2020-08-20,4126405,14,1
2020-08-20,4126504,123,3
2020-08-20,4126603,76,6
2020-08-20,4126652,18,0
2020-08-20,4126678,57,1
2020-08-20,4126702,40,1
2020-08-20,4126801,182,5
2020-08-20,4126900,11,0
2020-08-20,4127007,19,1
2020-08-20,4127106,1335,22
2020-08-20,4127205,120,6
2020-08-20,4127304,44,2
2020-08-20,4127403,62,0
2020-08-20,4127502,172,8
2020-08-20,4127601,190,1
2020-08-20,4127700,2082,39
2020-08-20,4127809,35,0
2020-08-20,4127858,76,2
2020-08-20,4127882,78,0
2020-08-20,4127908,95,0
2020-08-20,4127957,65,1
2020-08-20,4127965,5,0
2020-08-20,4128005,43,0
2020-08-20,4128104,748,12
2020-08-20,4128203,255,5
2020-08-20,4128302,13,1
2020-08-20,4128401,58,2
2020-08-20,4128500,110,5
2020-08-20,4128534,39,1
2020-08-20,4128559,174,1
2020-08-20,4128609,22,3
2020-08-20,4128625,3,0
2020-08-20,4128633,40,0
2020-08-20,4128658,26,1
2020-08-20,4128708,30,0
2020-08-20,4128807,14,1
2020-08-13,4100103,56,0
2020-08-13,4100202,155,2
2020-08-13,4100301,65,0
2020-08-13,4100400,1052,24
2020-08-13,4100459,7,0
2020-08-13,4100509,75,1
2020-08-13,4100608,32,0
2020-08-13,4100707,68,4
2020-08-13,4100806,30,2
2020-08-13,4100905,24,0
2020-08-13,4101002,56,2
2020-08-13,4101051,22,0
2020-08-13,4101101,141,1
2020-08-13,4101150,23,0
2020-08-13,4101200,199,4
2020-08-13,4101309,11,0
2020-08-13,4101408,435,21
2020-08-13,4101507,1527,61
2020-08-13,4101606,150,1
2020-08-13,4101655,26,1
2020-08-13,4101705,108,7
2020-08-13,4101804,2175,34
2020-08-13,4101853,15,1
2020-08-13,4101903,145,7
2020-08-13,4102000,306,4
2020-08-13,4102109,228,4
2020-08-13,4102208,54,1
2020-08-13,4102307,169,3
2020-08-13,4102406,308,10
2020-08-13,4102505,105,4
2020-08-13,4102604,49,1
2020-08-13,4102703,9,0
2020-08-13,4102752,17,0
2020-08-13,4102802,66,4
2020-08-13,4102901,34,0
2020-08-13,4103008,30,0
2020-08-13,4103024,26,0
2020-08-13,4103040,0,0
2020-08-13,4103057,82,2
2020-08-13,4103107,142,2
2020-08-13,4103156,11,1
2020-08-13,4103206,58,1
2020-08-13,4103222,3,0
2020-08-13,4103305,40,0
2020-08-13,4103354,42,2
2020-08-13,4103370,20,0
2020-08-13,4103404,44,0
2020-08-13,4103453,83,1
2020-08-13,4103479,9,0
2020-08-13,4103503,33,2
2020-08-13,4103602,94,3
2020-08-13,4103701,685,13
2020-08-13,4103800,18,1
2020-08-13,4103909,14,2
2020-08-13,4103958,4,0
2020-08-13,4104006,599,16
2020-08-13,4104055,39,0
2020-08-13,4104105,57,3
2020-08-13,4104204,1869,46
2020-08-13,4104253,303,5
2020-08-13,4104303,697,24
2020-08-13,4104402,36,0
2020-08-13,4104428,55,0
2020-08-13,4104451,55,1
2020-08-13,4104501,344,2
2020-08-13,4104600,94,0
2020-08-13,4104659,150,4
2020-08-13,4104709,79,1
2020-08-13,4104808,5373,110
2020-08-13,4104907,462,4
2020-08-13,4105003,64,0
2020-08-13,4105102,102,2
2020-08-13,4105201,94,7
2020-08-13,4105300,144,0
2020-08-13,4105409,38,2
2020-08-13,4105508,776,10
2020-08-13,4105607,226,1
2020-08-13,4105706,155,8
2020-08-13,4105805,2039,79
2020-08-13,4105904,220,6
2020-08-13,4106001,20,3
2020-08-13,4106100,37,0
2020-08-13,4106209,111,2
2020-08-13,4106308,165,5
2020-08-13,4106407,342,16
2020-08-13,4106456,201,0
2020-08-13,4106506,33,1
2020-08-13,4106555,55,0
2020-08-13,4106571,46,0
2020-08-13,4106605,65,0
2020-08-13,4106704,18,0
2020-08-13,4106803,20,1
2020-08-13,4106852,32,0
2020-08-13,4106902,22926,768
2020-08-13,4107009,124,6
2020-08-13,4107108,20,0
2020-08-13,4107124,28,1
2020-08-13,4107157,123,1
2020-08-13,4107207,303,2
2020-08-13,4107256,30,1
2020-08-13,4107306,22,1
2020-08-13,4107405,64,2
2020-08-13,4107504,134,1
2020-08-13,4107520,4,0
2020-08-13,4107538,6,0
2020-08-13,4107546,21,0
2020-08-13,4107553,5,1
2020-08-13,4107603,60,2
2020-08-13,4107652,1435,46
2020-08-13,4107702,50,0
2020-08-13,4107736,18,1
2020-08-13,4107751,30,1
2020-08-13,4107801,19,2
2020-08-13,4107850,0,0
2020-08-13,4107900,81,1
2020-08-13,4108007,189,2
2020-08-13,4108106,19,0
2020-08-13,4108205,21,2
2020-08-13,4108304,2940,42
2020-08-13,4108320,88,1
2020-08-13,4108403,619,7
2020-08-13,4108452,94,4
2020-08-13,4108502,33,2
2020-08-13,4108551,0,0
2020-08-13,4108601,74,10
2020-08-13,4108650,11,1
2020-08-13,4108700,37,1
2020-08-13,4108809,125,3
2020-08-13,4108908,42,1
2020-08-13,4108957,12,0
2020-08-13,4109005,51,2
2020-08-13,4109104,25,1
2020-08-13,4109203,78,2
2020-08-13,4109302,100,1
2020-08-13,4109401,439,4
2020-08-13,4109500,17,3
2020-08-13,4109609,380,7
2020-08-13,4109658,11,0
2020-08-13,4109708,239,5
2020-08-13,4109757,59,3
2020-08-13,4109807,559,2
2020-08-13,4109906,12,1
2020-08-13,4110003,19,0
2020-08-13,4110052,5,0
2020-08-13,4110078,202,3
2020-08-13,4110102,188,7
2020-08-13,4110201,20,0
2020-08-13,4110300,45,0
2020-08-13,4110409,73,0
2020-08-13,4110508,20,1
2020-08-13,4110607,23,0
2020-08-13,4110656,20,1
2020-08-13,4110706,191,5
2020-08-13,4110805,60,2
2020-08-13,4110904,32,1
2020-08-13,4110953,155,1
2020-08-13,4111001,23,1
2020-08-13,4111100,220,9
2020-08-13,4111209,5,0
2020-08-13,4111258,717,10
2020-08-13,4111308,7,0
2020-08-13,4111407,15,0
2020-08-13,4111506,323,12
2020-08-13,4111555,6,0
2020-08-13,4111605,14,0
2020-08-13,4111704,25,0
2020-08-13,4111803,209,1
2020-08-13,4111902,225,6
2020-08-13,4112009,142,4
2020-08-13,4112108,240,4
2020-08-13,4112207,25,4
2020-08-13,4112306,40,0
2020-08-13,4112405,76,0
2020-08-13,4112504,55,2
2020-08-13,4112603,5,0
2020-08-13,4112702,215,2
2020-08-13,4112751,138,5
2020-08-13,4112801,72,0
2020-08-13,4112900,31,0
2020-08-13,4112959,13,0
2020-08-13,4113007,85,2
2020-08-13,4113106,22,0
2020-08-13,4113205,309,5
2020-08-13,4113254,1,0
2020-08-13,4113304,126,0
2020-08-13,4113403,16,1
2020-08-13,4113429,22,1
2020-08-13,4113452,18,0
2020-08-13,4113502,52,0
2020-08-13,4113601,22,0
2020-08-13,4113700,4149,132
2020-08-13,4113734,20,1
2020-08-13,4113759,13,1
2020-08-13,4113809,37,0
2020-08-13,4113908,31,2
2020-08-13,4114005,56,1
2020-08-13,4114104,162,3
2020-08-13,4114203,127,5
2020-08-13,4114302,291,7
2020-08-13,4114351,11,0
2020-08-13,4114401,66,1
2020-08-13,4114500,46,3
2020-08-13,4114609,249,1
2020-08-13,4114708,31,0
2020-08-13,4114807,122,1
2020-08-13,4114906,31,0
2020-08-13,4115002,33,3
2020-08-13,4115101,30,2
2020-08-13,4115200,3821,68
2020-08-13,4115309,47,1
2020-08-13,4115358,21,1
2020-08-13,4115408,126,2
2020-08-13,4115457,8,1
2020-08-13,4115507,20,0
2020-08-13,4115606,567,4
2020-08-13,4115705,240,9
2020-08-13,4115739,6,0
2020-08-13,4115754,77,0
2020-08-13,4115804,745,5
2020-08-13,4115853,15,1
2020-08-13,4115903,22,1
2020-08-13,4116000,15,0
2020-08-13,4116059,151,0
2020-08-13,4116109,83,1
2020-08-13,4116208,274,1
2020-08-13,4116307,60,0
2020-08-13,4116406,53,1
2020-08-13,4116505,1,0
2020-08-13,4116604,33,0
2020-08-13,4116703,48,2
2020-08-13,4116802,9,0
2020-08-13,4116901,182,2
2020-08-13,4116950,28,0
2020-08-13,4117008,22,0
2020-08-13,4117057,35,1
2020-08-13,4117107,89,1
2020-08-13,4117206,46,0
2020-08-13,4117214,20,0
2020-08-13,4117222,26,0
2020-08-13,4117255,72,2
2020-08-13,4117271,29,1
2020-08-13,4117297,21,0
2020-08-13,4117305,189,5
2020-08-13,4117404,14,1
2020-08-13,4117453,46,3
2020-08-13,4117503,275,6
2020-08-13,4117602,86,0
2020-08-13,4117701,67,2
2020-08-13,4117800,3,0
2020-08-13,4117909,540,5
2020-08-13,4118006,32,1
2020-08-13,4118105,35,0
2020-08-13,4118204,2762,61
2020-08-13,4118303,15,0
2020-08-13,4118402,360,12
2020-08-13,4118451,9,0
2020-08-13,4118501,571,12
2020-08-13,4118600,18,2
2020-08-13,4118709,14,0
2020-08-13,4118808,46,2
2020-08-13,4118857,29,1
2020-08-13,4118907,47,2
2020-08-13,4119004,31,2
2020-08-13,4119103,33,1
2020-08-13,4119152,1886,54
2020-08-13,4119202,12,0
2020-08-13,4119251,3,0
2020-08-13,4119301,91,1
2020-08-13,4119400,51,2
2020-08-13,4119509,1106,53
2020-08-13,4119608,153,1
2020-08-13,4119657,3,0
2020-08-13,4119707,17,0
2020-08-13,4119806,73,1
2020-08-13,4119905,1757,22
2020-08-13,4119954,329,10
2020-08-13,4120002,131,1
2020-08-13,4120101,9,0
2020-08-13,4120150,18,1
2020-08-13,4120200,3,0
2020-08-13,4120309,22,0
2020-08-13,4120333,65,1
2020-08-13,4120358,6,0
2020-08-13,4120408,58,1
2020-08-13,4120507,28,2
2020-08-13,4120606,58,1
2020-08-13,4120655,15,0
2020-08-13,4120705,35,1
2020-08-13,4120804,378,10
2020-08-13,4120853,10,0
2020-08-13,4120903,128,3
2020-08-13,4121000,28,0
2020-08-13,4121109,59,3
2020-08-13,4121208,214,3
2020-08-13,4121257,122,1
2020-08-13,4121307,15,1
2020-08-13,4121356,6,0
2020-08-13,4121406,56,1
2020-08-13,4121505,16,1
2020-08-13,4121604,30,1
2020-08-13,4121703,136,3
2020-08-13,4121752,39,0
2020-08-13,4121802,7,1
2020-08-13,4121901,143,2
2020-08-13,4122008,27,0
2020-08-13,4122107,10,0
2020-08-13,4122156,47,0
2020-08-13,4122172,2,0
2020-08-13,4122206,486,11
2020-08-13,4122305,202,9
2020-08-13,4122404,448,19
2020-08-13,4122503,43,0
2020-08-13,4122602,88,2
2020-08-13,4122651,1,0
2020-08-13,4122701,43,1
2020-08-13,4122800,15,0
2020-08-13,4122909,47,2
2020-08-13,4123006,35,3
2020-08-13,4123105,3,0
2020-08-13,4123204,29,1
2020-08-13,4123303,19,1
2020-08-13,4123402,60,2
2020-08-13,4123501,313,7
2020-08-13,4123600,28,0
2020-08-13,4123709,42,2
2020-08-13,4123808,21,2
2020-08-13,4123824,23,0
2020-08-13,4123857,11,0
2020-08-13,4123907,122,8
2020-08-13,4123956,9,1
2020-08-13,4124004,23,1
2020-08-13,4124020,112,4
2020-08-13,4124053,257,5
2020-08-13,4124103,249,7
2020-08-13,4124202,24,1
2020-08-13,4124301,13,0
2020-08-13,4124400,58,1
2020-08-13,4124509,126,2
2020-08-13,4124608,1,0
2020-08-13,4124707,20,1
2020-08-13,4124806,35,1
2020-08-13,4124905,39,1
2020-08-13,4125001,141,4
2020-08-13,4125100,11,0
2020-08-13,4125209,76,0
2020-08-13,4125308,24,0
2020-08-13,4125357,36,0
2020-08-13,4125407,45,2
2020-08-13,4125456,35,1
2020-08-13,4125506,1808,103
2020-08-13,4125555,16,0
2020-08-13,4125605,146,4
2020-08-13,4125704,335,4
2020-08-13,4125753,68,0
2020-08-13,4125803,101,3
2020-08-13,4125902,2,0
2020-08-13,4126009,82,3
2020-08-13,4126108,71,0
2020-08-13,4126207,35,3
2020-08-13,4126256,543,8
2020-08-13,4126272,9,0
2020-08-13,4126306,95,5
2020-08-13,4126355,102,0
2020-08-13,4126405,14,1
2020-08-13,4126504,99,3
2020-08-13,4126603,72,6
2020-08-13,4126652,8,0
2020-08-13,4126678,28,1
2020-08-13,4126702,39,1
2020-08-13,4126801,154,5
2020-08-13,4126900,11,0
2020-08-13,4127007,18,1
2020-08-13,4127106,1031,18
2020-08-13,4127205,108,6
2020-08-13,4127304,38,2
2020-08-13,4127403,49,0
2020-08-13,4127502,151,8
2020-08-13,4127601,167,1
2020-08-13,4127700,1893,32
2020-08-13,4127809,32,0
2020-08-13,4127858,75,1
2020-08-13,4127882,59,0
2020-08-13,4127908,95,0
2020-08-13,4127957,63,1
2020-08-13,4127965,4,0
2020-08-13,4128005,30,0
2020-08-13,4128104,701,12
2020-08-13,4128203,242,4
2020-08-13,4128302,12,1
2020-08-13,4128401,58,2
2020-08-13,4128500,96,5
2020-08-13,4128534,38,1
2020-08-13,4128559,172,1
2020-08-13,4128609,20,2
2020-08-13,4128625,1,0
2020-08-13,4128633,28,0
2020-08-13,4128658,15,1
2020-08-13,4128708,21,0
2020-08-13,4128807,11,1
2020-08-06,4100103,56,0
2020-08-06,4100202,131,2
2020-08-06,4100301,63,0
2020-08-06,4100400,884,14
2020-08-06,4100459,2,0
2020-08-06,4100509,49,1
2020-08-06,4100608,30,0
2020-08-06,4100707,60,3
2020-08-06,4100806,24,2
2020-08-06,4100905,24,0
2020-08-06,4101002,50,1
2020-08-06,4101051,22,0
2020-08-06,4101101,110,1
2020-08-06,4101150,22,0
2020-08-06,4101200,145,1
2020-08-06,4101309,11,0
2020-08-06,4101408,368,16
2020-08-06,4101507,1248,46
2020-08-06,4101606,144,1
2020-08-06,4101655,24,1
2020-08-06,4101705,94,4
2020-08-06,4101804,1865,32
2020-08-06,4101853,13,1
2020-08-06,4101903,93,7
2020-08-06,4102000,274,4
2020-08-06,4102109,191,3
2020-08-06,4102208,45,0
2020-08-06,4102307,163,3
2020-08-06,4102406,252,7
2020-08-06,4102505,101,2
2020-08-06,4102604,29,1
2020-08-06,4102703,3,0
2020-08-06,4102752,15,0
2020-08-06,4102802,55,3
2020-08-06,4102901,32,0
2020-08-06,4103008,29,0
2020-08-06,4103024,21,0
2020-08-06,4103040,0,0
2020-08-06,4103057,79,1
2020-08-06,4103107,106,2
2020-08-06,4103156,10,1
2020-08-06,4103206,36,1
2020-08-06,4103222,1,0
2020-08-06,4103305,33,0
2020-08-06,4103354,34,1
2020-08-06,4103370,19,0
2020-08-06,4103404,41,0
2020-08-06,4103453,70,1
2020-08-06,4103479,6,0
2020-08-06,4103503,29,2
2020-08-06,4103602,80,2
2020-08-06,4103701,517,12
2020-08-06,4103800,12,0
2020-08-06,4103909,12,1
2020-08-06,4103958,4,0
2020-08-06,4104006,489,11
2020-08-06,4104055,40,0
2020-08-06,4104105,56,3
2020-08-06,4104204,1617,37
2020-08-06,4104253,240,5
2020-08-06,4104303,620,15
2020-08-06,4104402,23,0
2020-08-06,4104428,44,0
2020-08-06,4104451,49,1
2020-08-06,4104501,290,1
2020-08-06,4104600,80,0
2020-08-06,4104659,141,4
2020-08-06,4104709,74,0
2020-08-06,4104808,5042,108
2020-08-06,4104907,379,3
2020-08-06,4105003,63,0
2020-08-06,4105102,82,1
2020-08-06,4105201,82,7
2020-08-06,4105300,135,0
2020-08-06,4105409,28,1
2020-08-06,4105508,749,10
2020-08-06,4105607,212,1
2020-08-06,4105706,144,8
2020-08-06,4105805,1746,63
2020-08-06,4105904,192,4
2020-08-06,4106001,20,3
2020-08-06,4106100,37,0
2020-08-06,4106209,101,2
2020-08-06,4106308,151,4
2020-08-06,4106407,322,16
2020-08-06,4106456,201,0
2020-08-06,4106506,20,0
2020-08-06,4106555,55,0
2020-08-06,4106571,20,0
2020-08-06,4106605,58,0
2020-08-06,4106704,16,0
2020-08-06,4106803,17,1
2020-08-06,4106852,29,0
2020-08-06,4106902,19618,650
2020-08-06,4107009,122,6
2020-08-06,4107108,18,0
2020-08-06,4107124,24,1
2020-08-06,4107157,114,0
2020-08-06,4107207,157,0
2020-08-06,4107256,29,1
2020-08-06,4107306,21,0
2020-08-06,4107405,41,2
2020-08-06,4107504,115,1
2020-08-06,4107520,4,0
2020-08-06,4107538,6,0
2020-08-06,4107546,20,0
2020-08-06,4107553,4,1
2020-08-06,4107603,50,0
2020-08-06,4107652,1231,37
2020-08-06,4107702,48,0
2020-08-06,4107736,15,1
2020-08-06,4107751,30,1
2020-08-06,4107801,15,2
2020-08-06,4107850,0,0
2020-08-06,4107900,77,1
2020-08-06,4108007,152,1
2020-08-06,4108106,18,0
2020-08-06,4108205,21,2
2020-08-06,4108304,2526,33
2020-08-06,4108320,75,1
2020-08-06,4108403,505,7
2020-08-06,4108452,86,4
2020-08-06,4108502,26,2
2020-08-06,4108551,0,0
2020-08-06,4108601,70,10
2020-08-06,4108650,7,1
2020-08-06,4108700,30,1
2020-08-06,4108809,112,3
2020-08-06,4108908,37,1
2020-08-06,4108957,12,0
2020-08-06,4109005,51,2
2020-08-06,4109104,25,1
2020-08-06,4109203,57,1
2020-08-06,4109302,92,0
2020-08-06,4109401,389,4
2020-08-06,4109500,16,3
2020-08-06,4109609,311,6
2020-08-06,4109658,4,0
2020-08-06,4109708,217,5
2020-08-06,4109757,59,3
2020-08-06,4109807,385,2
2020-08-06,4109906,8,1
2020-08-06,4110003,17,0
2020-08-06,4110052,5,0
2020-08-06,4110078,174,3
2020-08-06,4110102,186,5
2020-08-06,4110201,18,0
2020-08-06,4110300,43,0
2020-08-06,4110409,60,0
2020-08-06,4110508,13,1
2020-08-06,4110607,21,0
2020-08-06,4110656,10,0
2020-08-06,4110706,158,5
2020-08-06,4110805,46,1
2020-08-06,4110904,26,1
2020-08-06,4110953,144,1
2020-08-06,4111001,19,1
2020-08-06,4111100,203,7
2020-08-06,4111209,5,0
2020-08-06,4111258,600,7
2020-08-06,4111308,7,0
2020-08-06,4111407,13,0
2020-08-06,4111506,268,7
2020-08-06,4111555,5,0
2020-08-06,4111605,13,0
2020-08-06,4111704,25,0
2020-08-06,4111803,192,1
2020-08-06,4111902,146,5
2020-08-06,4112009,131,2
2020-08-06,4112108,154,4
2020-08-06,4112207,21,4
2020-08-06,4112306,39,0
2020-08-06,4112405,64,0
2020-08-06,4112504,51,2
2020-08-06,4112603,3,0
2020-08-06,4112702,156,1
2020-08-06,4112751,123,5
2020-08-06,4112801,62,0
2020-08-06,4112900,31,0
2020-08-06,4112959,13,0
2020-08-06,4113007,83,2
2020-08-06,4113106,14,0
2020-08-06,4113205,256,5
2020-08-06,4113254,1,0
2020-08-06,4113304,105,0
2020-08-06,4113403,16,1
2020-08-06,4113429,21,1
2020-08-06,4113452,17,0
2020-08-06,4113502,40,0
2020-08-06,4113601,19,0
2020-08-06,4113700,3631,120
2020-08-06,4113734,19,1
2020-08-06,4113759,12,1
2020-08-06,4113809,37,0
2020-08-06,4113908,31,2
2020-08-06,4114005,52,1
2020-08-06,4114104,95,1
2020-08-06,4114203,100,4
2020-08-06,4114302,258,5
2020-08-06,4114351,11,0
2020-08-06,4114401,53,1
2020-08-06,4114500,35,3
2020-08-06,4114609,226,1
2020-08-06,4114708,27,0
2020-08-06,4114807,96,0
2020-08-06,4114906,28,0
2020-08-06,4115002,28,3
2020-08-06,4115101,28,1
2020-08-06,4115200,3210,52
2020-08-06,4115309,40,1
2020-08-06,4115358,19,1
2020-08-06,4115408,119,2
2020-08-06,4115457,8,1
2020-08-06,4115507,19,0
2020-08-06,4115606,548,3
2020-08-06,4115705,208,8
2020-08-06,4115739,4,0
2020-08-06,4115754,64,0
2020-08-06,4115804,707,5
2020-08-06,4115853,13,1
2020-08-06,4115903,22,1
2020-08-06,4116000,13,0
2020-08-06,4116059,150,0
2020-08-06,4116109,77,1
2020-08-06,4116208,224,1
2020-08-06,4116307,34,0
2020-08-06,4116406,50,1
2020-08-06,4116505,1,0
2020-08-06,4116604,19,0
2020-08-06,4116703,42,1
2020-08-06,4116802,9,0
2020-08-06,4116901,131,1
2020-08-06,4116950,17,0
2020-08-06,4117008,20,0
2020-08-06,4117057,31,0
2020-08-06,4117107,57,1
2020-08-06,4117206,44,0
2020-08-06,4117214,4,0
2020-08-06,4117222,18,0
2020-08-06,4117255,60,1
2020-08-06,4117271,21,1
2020-08-06,4117297,21,0
2020-08-06,4117305,147,4
2020-08-06,4117404,9,1
2020-08-06,4117453,44,2
2020-08-06,4117503,231,5
2020-08-06,4117602,82,0
2020-08-06,4117701,64,1
2020-08-06,4117800,3,0
2020-08-06,4117909,451,4
2020-08-06,4118006,28,1
2020-08-06,4118105,31,0
2020-08-06,4118204,2389,54
2020-08-06,4118303,13,0
2020-08-06,4118402,336,10
2020-08-06,4118451,8,0
2020-08-06,4118501,483,9
2020-08-06,4118600,18,2
2020-08-06,4118709,14,0
2020-08-06,4118808,39,2
2020-08-06,4118857,28,0
2020-08-06,4118907,35,2
2020-08-06,4119004,27,2
2020-08-06,4119103,23,1
2020-08-06,4119152,1616,46
2020-08-06,4119202,11,0
2020-08-06,4119251,3,0
2020-08-06,4119301,84,0
2020-08-06,4119400,43,1
2020-08-06,4119509,851,46
2020-08-06,4119608,136,0
2020-08-06,4119657,3,0
2020-08-06,4119707,17,0
2020-08-06,4119806,67,1
2020-08-06,4119905,1254,16
2020-08-06,4119954,287,10
2020-08-06,4120002,93,1
2020-08-06,4120101,9,0
2020-08-06,4120150,18,1
2020-08-06,4120200,2,0
2020-08-06,4120309,22,0
2020-08-06,4120333,59,1
2020-08-06,4120358,4,0
2020-08-06,4120408,45,1
2020-08-06,4120507,28,2
2020-08-06,4120606,56,1
2020-08-06,4120655,14,0
2020-08-06,4120705,25,1
2020-08-06,4120804,309,7
2020-08-06,4120853,9,0
2020-08-06,4120903,123,3
2020-08-06,4121000,28,0
2020-08-06,4121109,54,1
2020-08-06,4121208,193,2
2020-08-06,4121257,118,0
2020-08-06,4121307,11,1
2020-08-06,4121356,6,0
2020-08-06,4121406,43,1
2020-08-06,4121505,13,0
2020-08-06,4121604,17,1
2020-08-06,4121703,123,2
2020-08-06,4121752,35,0
2020-08-06,4121802,7,1
2020-08-06,4121901,105,1
2020-08-06,4122008,17,0
2020-08-06,4122107,0,0
2020-08-06,4122156,44,0
2020-08-06,4122172,2,0
2020-08-06,4122206,379,10
2020-08-06,4122305,171,8
2020-08-06,4122404,322,17
2020-08-06,4122503,24,0
2020-08-06,4122602,81,2
2020-08-06,4122651,1,0
2020-08-06,4122701,36,0
2020-08-06,4122800,12,0
2020-08-06,4122909,29,2
2020-08-06,4123006,23,2
2020-08-06,4123105,3,0
2020-08-06,4123204,12,1
2020-08-06,4123303,15,1
2020-08-06,4123402,55,2
2020-08-06,4123501,299,7
2020-08-06,4123600,23,0
2020-08-06,4123709,37,2
2020-08-06,4123808,20,2
2020-08-06,4123824,21,0
2020-08-06,4123857,7,0
2020-08-06,4123907,88,6
2020-08-06,4123956,9,1
2020-08-06,4124004,23,1
2020-08-06,4124020,111,3
2020-08-06,4124053,233,4
2020-08-06,4124103,239,6
2020-08-06,4124202,24,1
2020-08-06,4124301,6,0
2020-08-06,4124400,47,1
2020-08-06,4124509,99,0
2020-08-06,4124608,1,0
2020-08-06,4124707,19,1
2020-08-06,4124806,20,1
2020-08-06,4124905,37,1
2020-08-06,4125001,131,4
2020-08-06,4125100,9,0
2020-08-06,4125209,56,0
2020-08-06,4125308,23,0
2020-08-06,4125357,36,0
2020-08-06,4125407,42,2
2020-08-06,4125456,34,1
2020-08-06,4125506,1577,90
2020-08-06,4125555,12,0
2020-08-06,4125605,121,4
2020-08-06,4125704,314,4
2020-08-06,4125753,68,0
2020-08-06,4125803,88,2
2020-08-06,4125902,2,0
2020-08-06,4126009,53,3
2020-08-06,4126108,71,0
2020-08-06,4126207,32,3
2020-08-06,4126256,453,7
2020-08-06,4126272,7,0
2020-08-06,4126306,85,4
2020-08-06,4126355,96,0
2020-08-06,4126405,14,1
2020-08-06,4126504,78,3
2020-08-06,4126603,63,6
2020-08-06,4126652,4,0
2020-08-06,4126678,8,1
2020-08-06,4126702,39,1
2020-08-06,4126801,153,4
2020-08-06,4126900,8,0
2020-08-06,4127007,13,1
2020-08-06,4127106,720,11
2020-08-06,4127205,98,6
2020-08-06,4127304,36,2
2020-08-06,4127403,41,0
2020-08-06,4127502,113,7
2020-08-06,4127601,138,1
2020-08-06,4127700,1768,28
2020-08-06,4127809,28,0
2020-08-06,4127858,75,1
2020-08-06,4127882,36,0
2020-08-06,4127908,90,0
2020-08-06,4127957,60,1
2020-08-06,4127965,2,0
2020-08-06,4128005,27,0
2020-08-06,4128104,618,11
2020-08-06,4128203,222,3
2020-08-06,4128302,10,0
2020-08-06,4128401,57,2
2020-08-06,4128500,88,5
2020-08-06,4128534,33,1
2020-08-06,4128559,154,1
2020-08-06,4128609,19,2
2020-08-06,4128625,1,0
2020-08-06,4128633,11,0
2020-08-06,4128658,15,1
2020-08-06,4128708,18,0
2020-08-06,4128807,10,1
2020-07-30,4100103,56,0
2020-07-30,4100202,104,3
2020-07-30,4100301,54,0
2020-07-30,4100400,723,11
2020-07-30,4100459,1,0
2020-07-30,4100509,43,1
2020-07-30,4100608,23,0
2020-07-30,4100707,55,3
2020-07-30,4100806,20,2
2020-07-30,4100905,24,0
2020-07-30,4101002,38,1
2020-07-30,4101051,22,0
2020-07-30,4101101,95,1
2020-07-30,4101150,17,0
2020-07-30,4101200,104,1
2020-07-30,4101309,9,0
2020-07-30,4101408,328,14
2020-07-30,4101507,901,30
2020-07-30,4101606,137,1
2020-07-30,4101655,21,1
2020-07-30,4101705,75,3
2020-07-30,4101804,1556,27
2020-07-30,4101853,11,0
2020-07-30,4101903,64,7
2020-07-30,4102000,236,4
2020-07-30,4102109,149,2
2020-07-30,4102208,40,0
2020-07-30,4102307,146,3
2020-07-30,4102406,206,5
2020-07-30,4102505,84,2
2020-07-30,4102604,25,1
2020-07-30,4102703,1,0
2020-07-30,4102752,13,0
2020-07-30,4102802,50,3
2020-07-30,4102901,32,0
2020-07-30,4103008,27,0
2020-07-30,4103024,8,0
2020-07-30,4103040,0,0
2020-07-30,4103057,71,1
2020-07-30,4103107,84,2
2020-07-30,4103156,7,1
2020-07-30,4103206,25,1
2020-07-30,4103222,0,0
2020-07-30,4103305,17,0
2020-07-30,4103354,34,1
2020-07-30,4103370,15,0
2020-07-30,4103404,34,0
2020-07-30,4103453,65,1
2020-07-30,4103479,5,0
2020-07-30,4103503,29,2
2020-07-30,4103602,76,2
2020-07-30,4103701,429,12
2020-07-30,4103800,9,0
